,Player,CapHit
907,Luke Green, 741666
908,Joonas Lyytinen, 740000
909,Sebastian Repo, 740000
910,Mike Blunden, 737500
911,Nikita Soshnikov, 736667
912,Gabriel Fontaine, 736667
913,Manuel Wiederer, 736667
914,Jesse Gabrielle, 736666
915,Chris Driedger, 735000
916,Chris Tierney, 735000
917,Kyle Platzer, 735000
918,Jacob Middleton, 735000
919,Jake Guentzel, 734166
920,Chaz Reddekopp, 733333
921,Adam Musil, 732500
922,Parker Wotherspoon, 732500
923,Julius Nattinen, 730833
924,Oliver Kylington, 730833
925,Yakov Trenin, 730833
926,Ethan Prow, 730000
927,Alex Lintuniemi, 729166
928,Spencer Martin, 728334
929,Anthony Cirelli, 728333
930,Blake Speers, 728333
931,Colton White, 728333
932,Daniel Vladar, 728333
933,Dennis Yan, 728333
934,Deven Sideroff, 728333
935,Filip Chlapik, 728333
936,Graham Knott, 728333
937,Mathieu Joseph, 728333
938,Matthew Spencer, 728333
939,Mitchell Vande Sompel, 728333
940,Samuel Girard, 728333
941,Sergei Zborovskiy, 728333
942,Steven Lorentz, 728333
943,Antoine Waked, 726667
944,Zach Palmquist, 726000
945,Adin Hill, 725833
946,Joshua Jacobs, 725833
947,Samuel Montembeault, 725833
948,Stephen Johns, 725000
949,Andrew Bodnarchuk, 725000
950,Alexandre Grenier, 725000
951,Anthony Stolarz, 725000
952,Ben Sexton, 725000
953,Daniel Carr, 725000
954,David Rittich, 725000
955,Dennis Rasmussen, 725000
956,Iiro Pakarinen, 725000
957,Jacob De La Rose, 725000
958,Joel Hanley, 725000
959,Jon Gillies, 725000
960,Matt Puempel, 725000
961,Mike Reilly, 725000
962,Paul Postma, 725000
963,Phillip Di Giuseppe, 725000
964,Noel Acciari, 725000
965,Vincent LoVerde, 725000
966,Zac Dalpe, 725000
967,Gustav Olofsson, 725000
968,Dante Salituro, 725000
969,Doyle Somerby, 725000
970,Joseph Gambardella, 725000
971,Vince Dunn, 722500
972,Chase De Leo, 720834
973,Tommy Vannelli, 720000
974,Caleb Jones, 720000
975,Connor Hobbs, 720000
976,Ethan Bear, 720000
977,Gustav Bouramman, 720000
978,Jeremiah Addison, 720000
979,Nicolas Roy, 720000
980,Simon Bourque, 720000
981,Nicholas Baptiste, 718334
982,Vinnie Hinostroza, 717500
983,Tom Parisi, 717500
984,Adam Gilmour, 717500
985,Alex Schoenborn, 717500
986,Anton Lindholm, 717500
987,Eric Cornel, 717500
988,Juho Lammikko, 717500
989,Justin Kirkland, 717500
990,Kevin Labanc, 717500
991,Kyle Wood, 717500
992,Luke Johnson, 717500
993,Mike Amadio, 717500
994,Nick Seeler, 717500
995,Robin Norell, 717500
996,Thomas Schemitsch, 717500
997,Alex D'Orio, 716666
998,Brennan Menell, 716666
999,Jordan Bellerive, 716666
1000,Kaden Fulcher, 716666
1001,Kyle Keyser, 716666
1002,Kurtis Gabriel, 715000
1003,Stephen Michalek, 715000
1004,Greg Chase, 715000
1005,Calvin Thurkauf, 715000
1006,Julius Bergman, 714166
1007,Vitek Vanecek, 714166
1008,Zachary Fucale, 714166
1009,Jonas Siegenthaler, 714166
1010,Nelson Nogier, 713333
1011,Brett Pollock, 711666
1012,Jonne Tammela, 710370
1013,Ryan Lomberg, 710000
1014,Sam Miletic, 710000
1015,Tomas Hyka, 710000
1016,Bokondji Imama, 706667
1017,Alexandre Fortin, 706666
1018,Jack Rodewald, 706250
1019,Spencer Watson, 705833
1020,Valentin Zykov, 705000
1021,Adam Carlson, 705000
1022,Adam Helewka, 705000
1023,Andrew Mangiapane, 705000
1024,Kyle Schempp, 705000
1025,Lukas Bengtsson, 705000
1026,Sean Maguire, 705000
1027,Teddy Blueger, 705000
1028,Madison Bowey, 703334
1029,Chris Martenet, 703333
1030,Francis Perron, 703333
1031,Keegan Kolesar, 702500
1032,Giovanni Fiore, 701667
1033,Alex Grant, 700000
1034,Anton Rodin, 700000
1035,Antti Niemi, 700000
1036,Brandon Tanev, 700000
1037,Brenden Kichton, 700000
1038,Brian Ferlin, 700000
1039,Brian Flynn, 700000
1040,Brian Gionta, 700000
1041,Cal O'Reilly, 700000
1042,Charlie Lindgren, 700000
1043,Curtis McKenzie, 700000
1044,David Booth, 700000
1045,Dean Kukan, 700000
1046,Edward Pasquale, 700000
1047,Jacob Josefson, 700000
1048,Jean-François Bérubé, 700000
1049,Jimmy Hayes, 700000
1050,Joey LaLeggia, 700000
1051,Jordin Tootoo, 700000
1052,Kyle Rau, 700000
1053,Landon Ferraro, 700000
1054,Marcus Sorensen, 700000
1055,Mark Streit, 700000
1056,Matt Hendricks, 700000
1057,Mattias Janmark-Nylen, 700000
1058,Mitch Callahan, 700000
1059,Niklas Svedberg, 700000
1060,Reto Berra, 700000
1061,Ryan Murphy, 700000
1062,Ryan Stanton, 700000
1063,Teemu Pulkkinen, 700000
1064,Ty Rattie, 700000
1065,Tyler Randell, 700000
1066,Yohann Auvitu, 700000
1067,Zac Rinaldo, 700000
1068,Conner Bleackley, 700000
1069,Stepan Falkovsky, 698333
1070,Andrew Nielsen, 697500
1071,Brendan Guhle, 697500
1072,Erik Cernak, 697500
1073,Guillaume Brisebois, 697500
1074,Landon Bow, 697500
1075,Luke Opilka, 697500
1076,Mackenzie Blackwood, 697500
1077,Rourke Chartier, 697500
1078,Vili Saarijarvi, 697500
1079,Blake Siebenaler, 695000
1080,Clark Bishop, 695000
1081,Jack Dougherty, 695000
1082,John Stevens, 695000
1083,Joshua Wesley, 695000
1084,Vaclav Karabacek, 695000
1085,Dmytro Timashov, 693333
1086,Jan Kostalek, 693333
1087,Kole Sherwood, 693333
1088,Tobias Lindberg, 693333
1089,Daniel Sprong, 692500
1090,Dominik Simon, 692500
1091,Dylan Labbé, 692500
1092,Hunter Smith, 692500
1093,Juuse Saros, 692500
1094,MIchael Bunting, 692500
1095,Nick Moutrey, 692500
1096,Riley Barber, 692500
1097,Ryan Kujawinski, 692500
1098,Ben Thomas, 690000
1099,Denis Malgin, 690000
1100,Lane Pederson, 690000
1101,William Carrier, 689166
1102,Alexandre Carrier, 688333
1103,Anthony Richard, 688333
1104,Michael Chaput, 687500
1105,Reid Boucher, 687500
1106,Axel Holmstrom, 686667
1107,Brayden Point, 686667
1108,Dominic Turgeon, 686667
1109,Chase Lang, 686666
1110,Jalen Smereck, 686666
1111,Brycen Martin, 685000
1112,Lucas Wallmark, 683334
1113,Ben Betker, 683333
1114,Curtis Valk, 682500
1115,Sergei Boikov, 681666
1116,Nicolas Aube-Kubel, 680833
1117,Reece Willcox, 680000
1118,Joseph Blandisi, 680000
1119,Conor Garland, 680000
1120,Danick Martel, 680000
1121,Julien Nantel, 680000
1122,Dysin Mayo, 678333
1123,Pavel Jenys, 678333
1124,Philippe Myers, 678333
1125,Andy Andreoff, 677500
1126,Justin Selman, 677500
1127,Tyrell Goulbourne, 677500
1128,Matt Luff, 676666
1129,Casey DeSmith, 675000
1130,Adam Cracknell, 675000
1131,Alex Gallant, 675000
1132,Andreas Martinsen, 675000
1133,Austin Czarnik, 675000
1134,Dillon Simpson, 675000
1135,Jayson Megna, 675000
1136,Kevin Boyle, 675000
1137,Mackenzie Weegar, 675000
1138,Oskar Sundqvist, 675000
1139,Reece Scarlett, 675000
1140,Ashton Sautner, 675000
1141,David Warsofsky, 675000
1142,Garret Sparks, 675000
1143,Jamie Phillips, 675000
1144,Josh Archibald, 675000
1145,Jujhar Khaira, 675000
1146,Markus Hannikainen, 675000
1147,Mason Geertsen, 675000
1148,Michael Carcone, 675000
1149,NIck Schneider, 675000
1150,Peter Holland, 675000
1151,Radel Fazleyev, 675000
1152,Scott Harrington, 675000
1153,Brandon Baddock, 673333
1154,Samuel Blais, 673333
1155,Trevor Carrick, 670000
1156,Austin Carroll, 670000
1157,Eddie Wittchow, 670000
1158,Justin Bailey, 670000
1159,Nick Paul, 670000
1160,Ondrej Kase, 670000
1161,Daniel Audette, 668333
1162,Jimmy Lodge, 668333
1163,Blake Pietila, 667500
1164,Anthony Greco, 667500
1165,Frederick Gaudreau, 666667
1166,Ross Johnston, 666666
1167,Michael McNiven, 666666
1168,Tyler Lewington, 665000
1169,Tim McGauley, 663333
1170,Tyler Bertuzzi, 661667
1171,Philippe Desrosiers, 661666
1172,Alex Chiasson, 660000
1173,Blake Coleman, 660000
1174,Daniel Winnik, 660000
1175,Jordan Binnington, 660000
1176,Marek Langhamer, 660000
1177,Mark McNeill, 660000
1178,Stefan Noesen, 660000
1179,Zack Mitchell, 660000
1180,Josh Brown, 658333
1181,Evan McEneny, 657500
1182,Cavan Fitzgerald, 656667
1183,Ryan Graves, 656666
1184,Oliver Bjorkstrand, 655834
1185,Colby Cave, 655000
1186,Mackenze Stewart, 655000
1187,Macoy Erkamps, 655000
1188,Ben Harpur, 653333
1189,Brett Lernout, 653333
1190,Dylan DeMelo, 650000
1191,Adam Clendening, 650000
1192,Adam Wilcox, 650000
1193,Alex Broadhurst, 650000
1194,Alex Stalock, 650000
1195,Anders Lindback, 650000
1196,Andrew Agozzino, 650000
1197,Andrew Campbell, 650000
1198,Andrew Crescenzi, 650000
1199,Andrew Miller, 650000
1200,Andrew O'Brien, 650000
1201,Anthony Peluso, 650000
1202,Antoine Bibeau, 650000
1203,Barclay Goodrow, 650000
1204,Beau Bennett, 650000
1205,Ben Smith, 650000
1206,Ben Street, 650000
1207,Ben Thomson, 650000
1208,Bracken Kearns, 650000
1209,Brad Hunt, 650000
1210,Braden Christoffer, 650000
1211,Bradley Malone, 650000
1212,Brandon Bollig, 650000
1213,Brandon Mashinter, 650000
1214,Brandon Pirri, 650000
1215,Brendan Leipsic, 650000
1216,Brent Regner, 650000
1217,Brett Kulak, 650000
1218,Brian Gibbons, 650000
1219,Brian Lashoff, 650000
1220,Brian Strait, 650000
1221,Brooks Laich, 650000
1222,Buddy Robinson, 650000
1223,Byron Froese, 650000
1224,Cameron Gaunce, 650000
1225,Cameron Schilling, 650000
1226,Casey Nelson, 650000
1227,Chad Ruhwedel, 650000
1228,Chandler Stephenson, 650000
1229,Charles Hudon, 650000
1230,Chase Balisy, 650000
1231,Chris Butler, 650000
1232,Chris Casto, 650000
1233,Chris Mueller, 650000
1234,Chris Summers, 650000
1235,Chris Terry, 650000
1236,Christian Djoos, 650000
1237,Christopher Breen, 650000
1238,Christopher Gibson, 650000
1239,Cody Goloubef, 650000
1240,Cole Bardreau, 650000
1241,Cole Schneider, 650000
1242,Connor Jones, 650000
1243,Corban Knight, 650000
1244,Cory Conacher, 650000
1245,Daniel Catenacci, 650000
1246,Daniel Walcott, 650000
1247,Darcy Kuemper, 650000
1248,Dennis Robertson, 650000
1249,Derek Forbort, 650000
1250,Derek Grant, 650000
1251,Devante Smith-Pelly, 650000
1252,Dustin Tokarski, 650000
1253,Dylan McIlrath, 650000
1254,Eric Tangradi, 650000
1255,Erik Burgdoerfer, 650000
1256,Erik Gustafsson, 650000
1257,Evan Rodrigues, 650000
1258,Felix Girard, 650000
1259,Frank Corrado, 650000
1260,Fredrik Claesson, 650000
1261,Gabriel Dumont, 650000
1262,Garnet Hathaway, 650000
1263,Garrett Wilson, 650000
1264,Gemel Smith, 650000
1265,Grayson Downing, 650000
1266,Greg Carey, 650000
1267,Greg McKegg, 650000
1268,Harry Zolnierczyk, 650000
1269,J.C. Lipon, 650000
1270,Jake Chelios, 650000
1271,Jamie McBain, 650000
1272,Jarred Tinordi, 650000
1273,Jaycob Megna, 650000
1274,Jean-Sebastien Dea, 650000
1275,Jesse Graham, 650000
1276,Jim O'Brien, 650000
1277,Joakim Ryan, 650000
1278,Joe Cannata, 650000
1279,John Albert, 650000
1280,John Muse, 650000
1281,Jonny Brodzinski, 650000
1282,Jordan Oesterle, 650000
1283,Jordan Schroeder, 650000
1284,Jordan Szwarz, 650000
1285,Joseph LaBate, 650000
1286,Joseph Morrow, 650000
1287,Justin Auger, 650000
1288,Justin Dowling, 650000
1289,Justin Falk, 650000
1290,Justin Holl, 650000
1291,Kane Lafranchise, 650000
1292,Keegan Lowe, 650000
1293,Kevin Czuczman, 650000
1294,Kevin Gravel, 650000
1295,Kevin Porter, 650000
1296,Kevin Rooney, 650000
1297,Kristers Gudlevskis, 650000
1298,Kurtis MacDermid, 650000
1299,Kyle Criscuolo, 650000
1300,Liam O'Brien, 650000
1301,Logan Shaw, 650000
1302,Ludwig Bystrom, 650000
1303,Luke Gazdic, 650000
1304,Malcolm Subban, 650000
1305,Marek Hrivik, 650000
1306,Marek Mazanec, 650000
1307,Mario Kempe, 650000
1308,Mark Alt, 650000
1309,Martin Frk, 650000
1310,Mathew Bodie, 650000
1311,Matt Irwin, 650000
1312,Matt O'Connor, 650000
1313,Matt Taormina, 650000
1314,Matt Tennyson, 650000
1315,Matthew Peca, 650000
1316,Max McCormick, 650000
1317,Maxime Lagace, 650000
1318,Maxwell Reinhart, 650000
1319,Michael Bournival, 650000
1320,Michael Latta, 650000
1321,Michael Liambas, 650000
1322,Michael Mersch, 650000
1323,Michael Sgarbossa, 650000
1324,Michal Rozsival, 650000
1325,Mike Leighton, 650000
1326,Mike McKenna, 650000
1327,Mike Sislo, 650000
1328,Nate Prosser, 650000
1329,Nathan Walker, 650000
1330,Nic Kerdiles, 650000
1331,Oscar Dansk, 650000
1332,Patrick Brown, 650000
1333,Patrick Cannone, 650000
1334,Patrick Sieloff, 650000
1335,Patrick Wiercioch, 650000
1336,Paul Carey, 650000
1337,Paul Thompson, 650000
1338,Petteri Lindbohm, 650000
1339,Pheonix Copley, 650000
1340,Philip Samuelsson, 650000
1341,Philip Varone, 650000
1342,Pierre-Cédrick Labrie, 650000
1343,Pontus Aberg, 650000
1344,Richard Bachman, 650000
1345,Robbie Russo, 650000
1346,Ryan Carpenter, 650000
1347,Sam Carrick, 650000
1348,Scott Sabourin, 650000
1349,Scott Wedgewood, 650000
1350,Seth Griffith, 650000
1351,Seth Helgeson, 650000
1352,Stefan Matteau, 650000
1353,Stephen Gionta, 650000
1354,Steve Bernier, 650000
1355,Steve Oleksy, 650000
1356,Steven Kampfer, 650000
1357,T.J. Tynan, 650000
1358,Tanner Fritz, 650000
1359,Tanner Glass, 650000
1360,Taylor Fedun, 650000
1361,Tim Clifton, 650000
1362,Tim Heed, 650000
1363,Tom Sestito, 650000
1364,Tommy Cross, 650000
1365,Travis Boyd, 650000
1366,Troy Grosenick, 650000
1367,Turner Elson, 650000
1368,Tye McGinn, 650000
1369,Tyler Gaudet, 650000
1370,Tyler Wotherspoon, 650000
1371,Viktor Loov, 650000
1372,Ville Pokka, 650000
1373,Wade Megan, 650000
1374,Wayne Simpson, 650000
1375,Yannick Weber, 650000
1376,Zac Leslie, 650000
1377,Zach Trotman, 650000
1378,Zane McIntyre, 650000
1379,Zach Nastasiuk, 647500
1380,Cole Ully, 646667
1381,Eric Comrie, 645000
1382,Anton Cederholm, 645000
1383,Dmitrii Sergeev, 644167
1384,Markus Eisenschmid, 642500
1385,Cody Donaghey, 641667
1386,Damir Sharipzyanov, 641667
1387,Bryan Rust, 640000
1388,Nic Dowd, 640000
1389,Trevor Murphy, 640000
1390,Tyler Ganly, 640000
1391,Chris Wagner, 637500
1392,Colin McDonald, 637500
1393,Matt Lorito, 637500
1394,Hunter Warner, 636667
1395,Vincent Dunn, 635833
1396,Joe Hicketts, 635000
1397,Ken Appleby, 635000
1398,Jérémy Grégoire, 633333
1399,Tristan Jarry, 630834
1400,Cole Cassels, 630833
1401,Keegan Kanzig, 630833
1402,Kyle Burroughs, 630000
1403,Dakota Mermis, 626667
1404,Aaron Dell, 625000
1405,Scott Mayfield, 625000
1406,Scott Wilson, 625000
1407,Tom Kuhnhackl, 625000
1408,Colton Sissons, 625000
1409,Corey Tropp, 625000
1410,Kyle Baun, 625000
1411,Ryan Sproul, 625000
1412,Tyler Graovac, 625000
1413,Julian Melchiori, 625000
1414,T.J. Brennan, 625000
1415,Reid Petryk, 622500
1416,Sergey Tolchinsky, 616667
1417,Aaron Ness, 612500
1418,Alan Quine, 612500
1419,Anthony Bitetto, 612500
1420,Carter Rowney, 612500
1421,Christopher DiDomenico, 612500
1422,Cody Bass, 612500
1423,Freddie Hamilton, 612500
1424,Jack Campbell, 612500
1425,Jared Coreau, 612500
1426,Jason Kasdorf, 612500
1427,Jeff Glass, 612500
1428,John Ramage, 612500
1429,Joshua Leivo, 612500
1430,Matt Bartkowski, 612500
1431,Miikka Salomaki, 612500
1432,Petter Granberg, 612500
1433,Tom McCollum, 612500
1434,Tomas Nosek, 612500
1435,Trent Vogelhuber, 612500
1436,Trevor Smith, 612500
1437,Will O'Neill, 612500
1438,Zach Redmond, 612500
1439,Zach Sill, 612500
1440,Jonathan-Ismael Diaby, 604168
